,source,published,title,abstract,type,scrapper,label,query_date,query_pattern
76,KJZZ,"Tue, 15 Mar 2022 07:00:00 GMT",Crane collapses onto cars on State Street in Salt Lake City - KJZZ,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-03-31+after:2022-03-01
77,Construction Equipment Guide,"Wed, 23 Mar 2022 07:00:00 GMT","Safety at the Heart of Road, Bridge Construction on I-85 Near Opelika, Ala. : CEG - Construction Equipment Guide",null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-03-31+after:2022-03-01
78,Bundaberg Now,"Tue, 22 Mar 2022 07:00:00 GMT",Community feedback wanted for CBD amenity upgrade - Bundaberg Now,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-03-31+after:2022-03-01
79,ArchDaily,"Thu, 17 Feb 2022 08:00:00 GMT",What Building Materials Can Be Harmful to Our Health? - ArchDaily,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-02-28+after:2022-02-01
80,Associated Builders and Contractors,"Wed, 23 Feb 2022 08:00:00 GMT","ABC: Construction Industry Faces Workforce Shortage of 650,000 in 2022 | News Releases - Associated Builders and Contractors",null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-02-28+after:2022-02-01
81,Safety+Health Magazine,"Tue, 07 Dec 2021 08:00:00 GMT",Florida Chamber Safety Council campaign takes aim at construction worker deaths - Safety+Health Magazine,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-12-31+after:2021-12-01
82,Workers Comp Forum,"Thu, 02 Dec 2021 08:00:00 GMT",Rebuilding In-Person Insurance Industry Events: What Happened at IRMI's 41st Annual Construction Risk Conference - Workers Comp Forum,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-12-31+after:2021-12-01
83,Occupational Health and Safety,"Thu, 18 Nov 2021 08:00:00 GMT",U.S. Department of Labor and Stakeholders Sign a Partnership Agreement to Train and Protect Workers on Obama Presidential Center from Construction Hazards - Occupational Health and Safety,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-11-30+after:2021-11-01
84,SHPonline,"Wed, 10 Nov 2021 08:00:00 GMT",The role of digital construction technology in improving fire safety and inspections - SHPonline,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-11-30+after:2021-11-01
85,The Age,"Mon, 20 Sep 2021 07:00:00 GMT",Construction industry to be shut down for two weeks after clashes at CFMEU - The Age,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-09-30+after:2021-09-01
86,Sydney Morning Herald,"Tue, 29 Jun 2021 07:00:00 GMT",Worker dies on Parramatta construction site - Sydney Morning Herald,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-06-30+after:2021-06-01
87,Engineering News-Record,"Thu, 25 Mar 2021 07:00:00 GMT",When the Construction Project Team Made 122 Design Changes in the Name of Safety - Engineering News-Record,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-03-31+after:2021-03-01
88,GOV.UK,"Tue, 16 Feb 2021 08:00:00 GMT",Construction health and safety in coastal and maritime engineering - GOV.UK,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-02-28+after:2021-02-01
89,Wiley,"Tue, 12 Jan 2021 08:00:00 GMT",Impact of COVID‐19 on health and safety in the construction sector - Wiley,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2021-01-31+after:2021-01-01
90,For Construction Pros,"Mon, 28 Dec 2020 08:00:00 GMT",How BIM Can Improve Construction Safety - For Construction Pros,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-12-31+after:2020-12-01
91,Universities Superannuation Scheme,"Mon, 14 Sep 2020 07:51:54 GMT",Portfolio Construction and Risk Management - Universities Superannuation Scheme,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01
92,news.com.au,"Wed, 29 Jul 2020 07:00:00 GMT",Man falls three metres at worksite - news.com.au,null,grey_lit:title,news_scrapper_2.py,construction,20220929T203518,q=costruction%20AND%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-07-31+after:2020-07-01
93,Australian Government Department of Health,"Mon, 26 Sep 2022 06:04:51 GMT",Minister for Health and Aged Care - press conference - Parliament House - 26 September 2022 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
94,Australian Government Department of Health,"Wed, 21 Sep 2022 01:14:15 GMT",New residential aged care quality indicators - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
95,Australian Government Department of Health,"Thu, 29 Sep 2022 02:15:19 GMT",$156 million for innovative medical research | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
96,Australian Government Department of Health,"Tue, 27 Sep 2022 07:11:06 GMT",Webinar – National Aged Care data strategy consultation – Session 2 of 2 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
97,Maddocks,"Thu, 29 Sep 2022 06:05:45 GMT",Aged Care and Other Legislation Amendment Act 2022 - What you need to… - Maddocks,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
98,Australian Government Department of Health,"Tue, 06 Sep 2022 07:00:00 GMT","Your Aged Care update Issue 17, 2022 - Australian Government Department of Health",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
99,Talking Aged Care,"Tue, 27 Sep 2022 07:50:45 GMT",Bulk billing is changing - how will it affect you? - Talking Aged Care,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
100,Australian Government Department of Health,"Fri, 16 Sep 2022 07:00:00 GMT",$14 million for health research partnerships | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
101,Australian Government Department of Health,"Mon, 19 Sep 2022 07:00:00 GMT",Minister Butler press conference - Adelaide - 19 September 2022 | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
102,Australian Government Department of Health,"Mon, 19 Sep 2022 00:03:46 GMT",Strengthening Australia's COVID-19 response | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
103,Australian Government Department of Health,"Tue, 27 Sep 2022 23:30:29 GMT",Minister Butler doorstop in Canberra - 28 September 2022 | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
104,Australian Government Department of Health,"Tue, 06 Sep 2022 07:00:00 GMT",Improving access to rural and regional health | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
105,Mirage News,"Thu, 29 Sep 2022 03:26:00 GMT",Prime Minister: Aged care residents are still starving - Mirage News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
106,Australian Ageing Agenda,"Tue, 06 Sep 2022 07:00:00 GMT","More scholarships for aged care nursing, care, allied health staff - Australian Ageing Agenda",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
107,Australian Government Department of Health,"Tue, 13 Sep 2022 07:00:00 GMT","Your Aged Care update Issue 18, 2022 - Australian Government Department of Health",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
108,HelloCare,"Tue, 27 Sep 2022 05:46:35 GMT",Researchers awarded over $5 million to help improve aged care sector - HelloCare,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
109,Clayton Utz,"Fri, 16 Sep 2022 02:52:51 GMT",Unfinished business: The first step to aged care reform in Australia - Knowledge - Clayton Utz,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
110,Australian Rural & Regional News,"Fri, 23 Sep 2022 06:01:52 GMT",Falls prevention at Longridge Aged Care I Australian Rural & Regional News - Australian Rural & Regional News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
111,Australian Ageing Agenda,"Wed, 28 Sep 2022 23:49:16 GMT",End-of-life toolkit helps staff talk to people with dementia - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
112,Australian Government Department of Health,"Tue, 27 Sep 2022 01:37:18 GMT",Halton review into vaccine and treatment procurement | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
113,WSWS,"Mon, 19 Sep 2022 07:00:00 GMT",Australia: More than 3000 COVID-19 deaths in residential aged care this year - WSWS,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
114,Australian Government Department of Health,"Thu, 29 Sep 2022 05:41:54 GMT",Strengthening Medicare Taskforce communique – 29 September 2022 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
115,Australian Ageing Agenda,"Thu, 22 Sep 2022 21:06:14 GMT",Have your say on aged care reforms - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
116,University of Sydney,"Mon, 26 Sep 2022 05:50:38 GMT",Professor Yun-Hee Jeon leading the world in aged care - University of Sydney,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
117,Shepparton News,"Wed, 28 Sep 2022 05:52:45 GMT",Labor pledges to fund aged care redevelopment in Numurkah - Shepparton News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
118,Mirage News,"Thu, 08 Sep 2022 07:00:00 GMT",Ambassadors in Aged Care may reduce incidences of violence and aggression against workers - Mirage News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
119,The Advocate,"Wed, 28 Sep 2022 19:37:15 GMT",NDIS review to canvass accident insurance scheme for seniors - The Advocate,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
120,Australian Government Department of Health,"Mon, 26 Sep 2022 02:47:49 GMT",Take a Step - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
121,Australian Ageing Agenda,"Tue, 27 Sep 2022 05:10:52 GMT",Second bill brought before Senate - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
122,Australian Government Department of Health,"Tue, 06 Sep 2022 07:00:00 GMT",Crackdown on 'cosmetic cowboys' | Health and Aged Care Portfolio Ministers - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
123,Australian Government Department of Health,"Thu, 15 Sep 2022 07:00:00 GMT",Protecting Older Australians – COVID-19 update – 14 September 2022 - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2022-09-29+after:2022-09-01"
