,rec_id,title_bigrams
1322,197,delivering innovative
1323,197,innovative rural
1324,197,rural western
1325,197,western australiaaustralian
1326,198,murray bridge
1327,198,bridge nurse
1328,198,nurse family
1329,198,family facing
1330,198,facing deportation
1331,198,deportation despite
1332,198,despite worker
1333,198,worker shortage
1334,198,shortage sectorabc
1335,198,sectorabc news
1336,199,grant program
1337,199,program helps
1338,199,helps women
1339,199,women leaders
1340,199,leaders thrive
1341,199,thrive sportaustralian
1342,200,jobs skill
1343,200,skill summit
1344,200,summit transform
1345,200,transform entire
1346,200,entire spacethe
1347,200,spacethe canberra
1348,200,canberra times
1349,201,reforming in-home
1350,201,in-home regulation
1351,201,regulation update
1352,201,update august
1353,201,august australian
1354,202,expansion quality
1355,202,quality indicators
1356,202,indicators careaustralian
1357,203,update issue
1358,203,issue australian
1359,204,update issue
1360,204,issue australian
1361,205,australian national
1362,205,national classification
1363,205,classification an-acc
1364,205,an-acc updateaustralian
1365,206,newsgpmass exodus
1366,206,exodus staff
1367,206,staff expected
1368,206,expected surveyracgp
1369,207,alert webinar
1370,207,webinar reforming
1371,207,reforming in-home
1372,207,in-home regulation
1373,207,regulation updateaustralian
1374,208,growing supporting
1375,208,supporting workforce
1376,208,workforce portfolio
1377,208,portfolio ministersaustralian
1378,209,first bill
1379,209,bill passed
1380,209,passed delivers
1381,209,delivers reforms
1382,209,reforms portfolio
1383,209,portfolio ministersaustralian
1384,210,alert correction
1385,210,correction webinar
1386,210,webinar link
1387,210,link webinar
1388,210,webinar consumer
1389,210,consumer experience
1390,210,experience interviews
1391,210,interviews star
1392,210,star ratingsaustralian
1393,211,labors wins
1394,211,wins first
1395,211,first days
1396,211,days officetalking
1397,212,subscribe engaged
1398,212,engaged newsletteraustralian
1399,213,new allergy
1400,213,allergy initiatives
1401,213,initiatives accelerate
1402,213,accelerate research
1403,213,research clinical
1404,213,clinical careaustralian
1405,213,careaustralian hospital
1406,213,hospital healthcare
1407,213,healthcare bulletin
1408,214,alert an-acc
1409,214,an-acc transition
1410,214,transition fund
1411,214,fund applications
1412,214,applications open
1413,214,open nowaustralian
1414,215,press conference
1415,215,conference minister
1416,215,minister anika
1417,215,anika wells
1418,215,wells tuesday
1419,215,tuesday august
1420,215,august australian
1421,216,sector crisis
1422,216,crisis reform
1423,216,reform five
1424,216,five key
1425,216,key agenda
1426,216,agenda items
1427,216,items providers
1428,216,providers lendersdentons
1429,217,keep spirit
1430,217,spirit strongaustralian
1431,218,victorian opposition
1432,218,opposition pledges
1433,218,pledges free
1434,218,free public
1435,218,public transport
1436,218,transport workersabc
1437,218,workersabc news
1438,219,virtual nurses
1439,219,nurses may
1440,219,may needed
1441,219,needed meet
1442,219,meet staff
1443,219,staff mandate
1444,219,mandate top
1445,219,top executive
1446,219,executive saysthe
1447,219,saysthe guardian
1448,219,guardian australia
1449,220,alert ambulance
1450,220,ambulance victorias
1451,220,victorias responses
1452,220,responses triple
1453,220,triple zero
1454,220,zero calls
1455,220,calls homesaustralian
1456,221,injury leaves
1457,221,leaves geelong
1458,221,geelong woman
1459,221,woman long-term
1460,221,long-term paingeelong
1461,221,paingeelong advertiser
1462,222,new campaign
1463,222,campaign encourage
1464,222,encourage good
1465,222,good covid
1466,222,covid safe
1467,222,safe behaviouraustralian
1468,223,key findings
1469,223,findings first
1470,223,first home
1471,223,home packages
1472,223,packages program
1473,223,program reviewaustralian
1474,224,mental support
1475,224,support nsw
1476,224,nsw floods
1477,224,floods portfolio
1478,224,portfolio ministersaustralian
1479,225,nsw bulletinholding
1480,225,bulletinholding redlich
1481,226,voluntary assisted
1482,226,assisted dying
1483,226,dying need
1484,226,need knowaustralian
1485,226,knowaustralian ageing
1486,226,ageing agenda
1487,227,peak warns
1488,227,warns senate
1489,227,senate allied
1490,227,allied exodusaustralian
1491,227,exodusaustralian ageing
1492,227,ageing agenda
1493,228,weekly webinar
1494,228,webinar covid-
1495,228,covid- august
1496,228,august australian
1497,229,report slams
1498,229,slams covid
1499,229,covid vaccine
1500,229,vaccine rollout
1501,229,rollout australian
1502,229,australian ageing
1503,229,ageing agendaaustralian
1504,229,agendaaustralian ageing
1505,229,ageing agenda
1506,230,medicare statistics
1507,230,statistics collectionaustralian
1508,231,continue receive
1509,231,receive local
1510,231,local council
1511,231,council stops
1512,231,stops delivering
1513,231,delivering servicestalking
1514,232,federal promises
1515,232,promises fund
1516,232,fund potential
1517,232,potential pay
1518,232,pay rise
1519,232,rise workersabc
1520,232,workersabc news
1521,233,. million
1522,233,million boost
1523,233,boost covid-
1524,233,covid- research
1525,233,research portfolio
1526,233,portfolio ministersaustralian
1527,234,services supports
1528,234,supports older
1529,234,older australians
1530,234,australians risk
1531,234,risk homelessnesstalking
1532,235,bupas waratah
1533,235,waratah facility
1534,235,facility funding
1535,235,funding frozen
1536,235,frozen quality
1537,235,quality safety
1538,235,safety commission
1539,235,commission reportabc
1540,235,reportabc news
1541,236,new survey
1542,236,survey shows
1543,236,shows men
1544,236,men women
1545,236,women enjoy
1546,236,enjoy comfortable
1547,236,comfortable retirement
1548,236,retirement super.savings.com.au
1549,237,stay covid-
1550,237,covid- safeaustralian
1551,238,coronavirus covid-
1552,238,covid- glance
1553,238,glance august
1554,238,august australian
1555,239,hospital processes
1556,239,processes come
1557,239,come trial
1558,239,trial cuts
1559,239,cuts deterioration
1560,239,deterioration halfsydney
1561,239,halfsydney morning
1562,239,morning herald
1563,240,regional staff
1564,240,staff battle
1565,240,battle extreme
1566,240,extreme burnout
1567,240,burnout vacancies
1568,240,vacancies jump
1569,240,jump amid
1570,240,amid post-covid
1571,240,post-covid surgeabc
1572,240,surgeabc news
1573,241,minister butler
1574,241,butler press
1575,241,press conference
1576,241,conference canberra
1577,241,canberra august
1578,241,august portfolio
1579,241,portfolio ministersaustralian
1580,242,newsgpwhy gps
1581,242,gps consider
1582,242,consider e-referralsracgp
1583,243,television interview
1584,243,interview minister
1585,243,minister butler
1586,243,butler david
1587,243,david koch
1588,243,koch sunrise
1589,243,sunrise august
1590,243,august australian
1591,244,covid may
1592,244,may peaked
1593,244,peaked australias
1594,244,australias workforce
1595,244,workforce cases
1596,244,cases doubled
1597,244,doubled julythe
1598,244,julythe guardian
1599,244,guardian australia
1600,245,alert ready
1601,245,ready an-acc
1602,245,an-acc self-assessment
1603,245,self-assessment tool
1604,245,tool available
1605,245,available septemberaustralian
1606,247,atagi recommends
1607,247,recommends covid-
1608,247,covid- vaccine
1609,247,vaccine use
1610,247,use children
1611,247,children months
1612,247,months yearsaustralian
1613,248,commonwealth games
1614,248,games team
1615,248,team inspires
1616,248,inspires australia
1617,248,australia victoria
1618,248,victoria portfolio
1619,248,portfolio ministersaustralian
1620,249,protecting older
1621,249,older australians
1622,249,australians nsw
1623,249,nsw winter
1624,249,winter fire
1625,249,fire safety
1626,249,safety home
1627,249,home community
1628,249,community clientsaustralian
1629,250,australia secures
1630,250,secures new
1631,250,new third-generation
1632,250,third-generation monkeypox
1633,250,monkeypox virus
1634,250,virus vaccineaustralian
1635,251,chief allied
1636,251,allied officer
1637,251,officer newsletter
1638,251,newsletter issue
1639,251,issue august
1640,251,august australian
1641,252,providers taken
1642,252,taken design
1643,252,design new
1644,252,new star-rating
1645,252,star-rating systemaustralian
1646,252,systemaustralian ageing
1647,252,ageing agenda
1648,253,human rights
1649,253,rights dont
1650,253,dont diminish
1651,253,diminish age
1652,253,age australian
1653,253,australian human
1654,253,human rights
1655,253,rights commission
1656,254,research hub
1657,254,hub wants
1658,254,wants support
1659,254,support innovatorshellocare
1660,255,united approach
1661,255,approach fix
1662,255,fix neededaustralian
1663,255,neededaustralian ageing
1664,255,ageing agenda
1665,256,esperance facility
1666,256,facility issued
1667,256,issued non-compliance
1668,256,non-compliance notice
1669,256,notice audit
1670,256,audit notes
1671,256,notes multiple
1672,256,multiple failingsabc
1673,256,failingsabc news
1674,257,tasmania calls
1675,257,calls urgent
1676,257,urgent action
1677,257,action address
1678,257,address ndis
1679,257,ndis bed
1680,257,bed blockpremier
1681,257,blockpremier tasmania
1682,258,vic residents
1683,258,residents receive
1684,258,receive special
1685,258,special triple
1686,258,triple zero
1687,258,zero response
1688,258,response australian
1689,258,australian ageing
1690,258,ageing agendaaustralian
1691,258,agendaaustralian ageing
1692,258,ageing agenda
1693,259,preventing patient
1694,259,patient lift
1695,259,lift injuriesaustralian
1696,259,injuriesaustralian hospital
1697,259,hospital healthcare
1698,259,healthcare bulletin
1699,260,bass coast
1700,260,coast set
1701,260,set commission
1702,260,commission hospitalsouth
1703,260,hospitalsouth gippsland
1704,260,gippsland sentinel-times
1705,261,workers affected
1706,261,affected victorian
1707,261,victorian councils
1708,261,councils scrapping
1709,261,scrapping serviceshellocare
1710,262,podcast helps
1711,262,helps workers
1712,262,workers understand
1713,262,understand lgbti
1714,262,lgbti residents
1715,262,residents australian
1716,262,australian ageing
1717,262,ageing agendaaustralian
1718,262,agendaaustralian ageing
1719,262,ageing agenda
1720,263,workers place
1721,263,place albos
1722,263,albos top
1723,263,top ten
1724,263,ten needed
1725,263,needed jobshellocare
1726,264,covid- vaccines
1727,264,vaccines treatments
1728,264,treatments australia
1729,264,australia science
1730,264,science industry
1731,264,industry technical
1732,264,technical advisory
1733,264,advisory group
1734,264,group summariesaustralian
1735,265,refurbished rockhampton
1736,265,rockhampton facility
1737,265,facility empty
1738,265,empty beds
1739,265,beds due
1740,265,due staff
1741,265,staff shortageabc
1742,265,shortageabc news
1743,266,new teeny
1744,266,teeny tiny
1745,266,tiny stevies
1746,266,stevies song
1747,266,song got
1748,266,got youaustralian
1749,267,dual claims
1750,267,claims dispute
1751,267,dispute providerdailyinsurance
1752,267,providerdailyinsurance news
1753,268,novavax vaccine
1754,268,vaccine adolescents
1755,268,adolescents -
1756,268,- yearsaustralian
1757,269,nursing student
1758,269,student shortage
1759,269,shortage incredibly
1760,269,incredibly concerning
1761,269,concerning sectorhellocare
1762,270,cairns medical
1763,270,medical receptionist
1764,270,receptionist sentenced
1765,270,sentenced jail
1766,270,jail k
1767,270,k medicare
1768,270,medicare fraudaustralian
1769,271,pm leads
1770,271,leads tributes
1771,271,tributes workersaustralian
1772,271,workersaustralian ageing
1773,271,ageing agenda
1774,272,imminent system
1775,272,system failure
1776,272,failure aged-care
1777,272,aged-care system
1778,272,system verge
1779,272,verge collapseotago
