,rec_id,title_word,stem,lem,POS
762,88,project,project,project,NN
763,88,team,team,team,NN
764,88,made,made,made,VBD
765,88,design,design,design,NN
766,88,changes,chang,change,NNS
767,88,name,name,name,VBP
768,88,safetyengineering,safetyengin,safetyengineering,VBG
769,88,news-record,news-record,news-record,NN
770,89,construction,construct,construction,NN
771,89,safety,safeti,safety,NN
772,89,coastal,coastal,coastal,JJ
773,89,maritime,maritim,maritime,NN
774,89,engineeringgov.uk,engineeringgov.uk,engineeringgov.uk,NN
775,90,impact,impact,impact,NN
776,90,covid,covid,covid,JJ
777,90,safety,safeti,safety,NN
778,90,construction,construct,construction,NN
779,90,sectorwiley,sectorwiley,sectorwiley,NN
780,91,bim,bim,bim,NN
781,91,improve,improv,improve,VB
782,91,safetyfor,safetyfor,safetyfor,NN
783,91,construction,construct,construction,NN
784,91,pros,pro,pro,NNS
785,92,portfolio,portfolio,portfolio,NN
786,92,construction,construct,construction,NN
787,92,risk,risk,risk,NN
788,92,managementuniversities,managementunivers,managementuniversities,NNS
789,92,superannuation,superannu,superannuation,VBP
790,92,scheme,scheme,scheme,NN
791,93,man,man,man,NN
792,93,falls,fall,fall,VBZ
793,93,three,three,three,CD
794,93,metres,metr,metre,NNS
795,93,worksitenews.com.au,worksitenews.com.au,worksitenews.com.au,VBP
796,94,minister,minist,minister,NN
797,94,carepress,carepress,carepress,NN
798,94,conferenceparliament,conferenceparlia,conferenceparliament,NN
799,94,house,hous,house,NN
800,94,september,septemb,september,NN
801,94,australian,australian,australian,JJ
802,95,new,new,new,JJ
803,95,residential,residenti,residential,JJ
804,95,quality,qualiti,quality,NN
805,95,indicatorsaustralian,indicatorsaustralian,indicatorsaustralian,NN
806,96,million,million,million,CD
807,96,innovative,innov,innovative,JJ
808,96,medical,medic,medical,JJ
809,96,research,research,research,NN
810,96,portfolio,portfolio,portfolio,NN
811,96,ministersaustralian,ministersaustralian,ministersaustralian,NN
812,97,webinar,webinar,webinar,JJ
813,97,national,nation,national,JJ
814,97,data,data,data,NNS
815,97,strategy,strategi,strategy,NN
816,97,consultation,consult,consultation,NN
817,97,session,session,session,NN
818,97,australian,australian,australian,NN
819,98,legislation,legisl,legislation,NN
820,98,amendment,amend,amendment,NN
821,98,act,act,act,NN
822,98,need,need,need,NN
823,98,tomaddocks,tomaddock,tomaddocks,NNS
824,99,update,updat,update,JJ
825,99,issue,issu,issue,NN
826,99,australian,australian,australian,JJ
827,100,bulk,bulk,bulk,NN
828,100,billing,bill,billing,NN
829,100,changinghow,changinghow,changinghow,NN
830,100,affect,affect,affect,JJ
831,100,youtalking,youtalk,youtalking,NN
832,101,million,million,million,CD
833,101,research,research,research,NN
834,101,partnerships,partnership,partnership,NNS
835,101,portfolio,portfolio,portfolio,NN
836,101,ministersaustralian,ministersaustralian,ministersaustralian,NN
837,102,minister,minist,minister,NN
838,102,butler,butler,butler,NN
839,102,press,press,press,NN
840,102,conferenceadelaide,conferenceadelaid,conferenceadelaide,NN
841,102,september,septemb,september,NNP
842,102,portfolio,portfolio,portfolio,NN
843,102,ministersaustralian,ministersaustralian,ministersaustralian,NN
844,103,strengthening,strengthen,strengthening,VBG
845,103,australias,australia,australia,JJ
846,103,covid-,covid-,covid-,JJ
847,103,response,respons,response,NN
848,103,portfolio,portfolio,portfolio,NN
849,103,ministersaustralian,ministersaustralian,ministersaustralian,NN
850,104,minister,minist,minister,NN
851,104,butler,butler,butler,NN
852,104,doorstop,doorstop,doorstop,JJ
853,104,canberra,canberra,canberra,NN
854,104,september,septemb,september,NN
855,104,portfolio,portfolio,portfolio,NN
856,104,ministersaustralian,ministersaustralian,ministersaustralian,NN
857,105,improving,improv,improving,VBG
858,105,access,access,access,NN
859,105,rural,rural,rural,JJ
860,105,regional,region,regional,JJ
861,105,portfolio,portfolio,portfolio,NN
862,105,ministersaustralian,ministersaustralian,ministersaustralian,NN
863,106,prime,prime,prime,JJ
864,106,minister,minist,minister,NN
865,106,residents,resid,resident,NNS
866,106,still,still,still,RB
867,106,starvingmirage,starvingmirag,starvingmirage,VBP
868,106,news,news,news,NN
869,107,scholarships,scholarship,scholarship,NNS
870,107,nursing,nurs,nursing,VBG
871,107,allied,alli,allied,JJ
872,107,staffaustralian,staffaustralian,staffaustralian,JJ
873,107,ageing,age,ageing,NN
874,107,agenda,agenda,agenda,NN
875,108,update,updat,update,JJ
876,108,issue,issu,issue,NN
877,108,australian,australian,australian,JJ
878,109,researchers,research,researcher,NNS
879,109,awarded,award,awarded,VBD
880,109,million,million,million,CD
881,109,help,help,help,NN
882,109,improve,improv,improve,VB
883,109,sectorhellocare,sectorhellocar,sectorhellocare,NN
884,110,unfinished,unfinish,unfinished,JJ
885,110,business,busi,business,NN
886,110,first,first,first,RB
887,110,step,step,step,VB
888,110,reform,reform,reform,NN
889,110,australiaknowledgeclayton,australiaknowledgeclayton,australiaknowledgeclayton,NN
890,110,utz,utz,utz,NN
891,111,falls,fall,fall,NNS
892,111,prevention,prevent,prevention,NN
893,111,longridge,longridg,longridge,NN
894,111,australian,australian,australian,JJ
895,111,newsaustralian,newsaustralian,newsaustralian,JJ
896,111,rural,rural,rural,JJ
897,111,regional,region,regional,JJ
898,111,news,news,news,NN
899,112,end-of-life,end-of-lif,end-of-life,JJ
900,112,toolkit,toolkit,toolkit,NN
901,112,helps,help,help,VBZ
902,112,staff,staff,staff,NN
903,112,talk,talk,talk,NN
904,112,people,peopl,people,NNS
905,112,dementiaaustralian,dementiaaustralian,dementiaaustralian,JJ
906,112,ageing,age,ageing,VBG
907,112,agenda,agenda,agenda,NN
908,113,halton,halton,halton,NN
909,113,review,review,review,NN
910,113,vaccine,vaccin,vaccine,NN
911,113,treatment,treatment,treatment,NN
912,113,procurement,procur,procurement,NN
913,113,portfolio,portfolio,portfolio,NN
914,113,ministersaustralian,ministersaustralian,ministersaustralian,NN
915,114,australia,australia,australia,JJ
916,114,covid-,covid-,covid-,JJ
917,114,deaths,death,death,NNS
918,114,residential,residenti,residential,JJ
919,114,yearwsws,yearwsw,yearwsws,NN
920,115,strengthening,strengthen,strengthening,VBG
921,115,medicare,medicar,medicare,NN
922,115,taskforce,taskforc,taskforce,NN
923,115,communique,communiqu,communique,NN
924,115,september,septemb,september,NN
925,115,australian,australian,australian,JJ
926,116,say,say,say,VB
927,116,reformsaustralian,reformsaustralian,reformsaustralian,JJ
928,116,ageing,age,ageing,VBG
929,116,agenda,agenda,agenda,NN
930,117,professor,professor,professor,JJ
931,117,yun-hee,yun-he,yun-hee,JJ
932,117,jeon,jeon,jeon,NN
933,117,leading,lead,leading,VBG
934,117,world,world,world,NN
935,117,careuniversity,careunivers,careuniversity,NN
936,117,sydney,sydney,sydney,NN
937,118,labor,labor,labor,NN
938,118,pledges,pledg,pledge,NNS
939,118,fund,fund,fund,VBP
940,118,redevelopment,redevelop,redevelopment,JJ
941,118,numurkahshepparton,numurkahshepparton,numurkahshepparton,JJ
942,118,news,news,news,NN
943,119,ambassadors,ambassador,ambassador,NNS
944,119,may,may,may,MD
945,119,reduce,reduc,reduce,VB
946,119,incidences,incid,incidence,NNS
947,119,violence,violenc,violence,NN
948,119,aggression,aggress,aggression,NN
949,119,workersmirage,workersmirag,workersmirage,NN
950,119,news,news,news,NN
951,120,ndis,ndi,ndis,RB
952,120,review,review,review,NN
953,120,canvass,canvass,canvas,NN
954,120,accident,accid,accident,NN
955,120,insurance,insur,insurance,NN
956,120,scheme,scheme,scheme,NN
957,120,seniorsthe,seniorsth,seniorsthe,NN
958,120,advocate,advoc,advocate,NN
959,121,take,take,take,VB
960,121,stepaustralian,stepaustralian,stepaustralian,NN
961,122,second,second,second,JJ
962,122,bill,bill,bill,NN
963,122,brought,brought,brought,VBD
964,122,senateaustralian,senateaustralian,senateaustralian,JJ
965,122,ageing,age,ageing,NN
966,122,agenda,agenda,agenda,NN
967,123,crackdown,crackdown,crackdown,NN
968,123,cosmetic,cosmet,cosmetic,JJ
969,123,cowboys,cowboy,cowboy,NNS
970,123,portfolio,portfolio,portfolio,NN
971,123,ministersaustralian,ministersaustralian,ministersaustralian,NN
972,124,protecting,protect,protecting,VBG
973,124,older,older,older,JJR
974,124,australians,australian,australian,NNS
975,124,covid-,covid-,covid-,JJ
976,124,update,updat,update,JJ
977,124,september,septemb,september,NN
978,124,australian,australian,australian,JJ
979,125,calls,call,call,NNS
980,125,workforce,workforc,workforce,NN
981,125,boost,boost,boost,NN
982,125,rise,rise,rise,NN
983,125,migration,migrat,migration,NN
984,125,intakesbs,intakesb,intakesbs,NN
985,125,news,news,news,NN
986,126,covid-,covid-,covid-,JJ
987,126,deaths,death,death,NNS
988,126,passes,pass,pass,NNS
989,126,milestonehellocare,milestonehellocar,milestonehellocare,VBP
990,127,minister,minist,minister,NN
991,127,butler,butler,butler,NN
992,127,press,press,press,NN
993,127,conference,confer,conference,NN
994,127,melbourne,melbourn,melbourne,JJ
995,127,september,septemb,september,NNP
996,127,portfolio,portfolio,portfolio,NN
997,127,ministersaustralian,ministersaustralian,ministersaustralian,NN
998,128,alert,alert,alert,NN
999,128,informed,inform,informed,VBD
1000,128,consent,consent,consent,NN
1001,128,use,use,use,NN
1002,128,restrictive,restrict,restrictive,JJ
1003,128,practicesaustralian,practicesaustralian,practicesaustralian,NN
1004,129,private,privat,private,JJ
1005,129,keith,keith,keith,NN
1006,129,hospital,hospit,hospital,JJ
1007,129,transition,transit,transition,NN
1008,129,public,public,public,JJ
1009,129,hub,hub,hub,NN
1010,129,seven-day,seven-day,seven-day,JJ
1011,129,urgent,urgent,urgent,JJ
1012,129,community,commun,community,NN
1013,129,voteabc,voteabc,voteabc,VBP
1014,129,news,news,news,NN
1015,130,myhomecare,myhomecar,myhomecare,NN
1016,130,group,group,group,NN
1017,130,offers,offer,offer,VBZ
1018,130,workers,worker,worker,NNS
1019,130,tickets,ticket,ticket,NNS
1020,130,lottery,lotteri,lottery,VBP
1021,130,working,work,working,VBG
1022,130,extra,extra,extra,JJ
1023,130,shiftsabc,shiftsabc,shiftsabc,JJ
1024,130,news,news,news,NN
1025,131,dramatic,dramat,dramatic,JJ
1026,131,rethink,rethink,rethink,NN
1027,131,needed,need,needed,VBD
1028,131,operators,oper,operator,NNS
1029,131,stare,stare,stare,VBP
1030,131,.b,.b,.b,JJ
1031,131,black,black,black,JJ
1032,131,holethe,holeth,holethe,NN
1033,131,age,age,age,NN
1034,132,residents,resid,resident,NNS
1035,132,day,day,day,NN
1036,132,tracked,track,tracked,VBD
1037,132,time,time,time,NN
1038,132,use,use,use,NN
1039,132,find,find,find,VBP
1040,132,outthe,outth,outthe,JJ
1041,132,conversation,convers,conversation,NN
1042,133,facility,facil,facility,NN
1043,133,gets,get,get,VBZ
1044,133,council,council,council,JJ
1045,133,tickcentral,tickcentr,tickcentral,JJ
1046,133,queensland,queensland,queensland,NN
1047,133,todaycq,todaycq,todaycq,NN
1048,133,today,today,today,NN
1049,134,jobs,job,job,NNS
1050,134,summit,summit,summit,VBP
1051,134,joint,joint,joint,JJ
1052,134,statement,statement,statement,NN
1053,134,outlines,outlin,outline,NNS
1054,134,needsinside,needsinsid,needsinside,IN
1055,134,ageing,age,ageing,VBG
1056,135,millions,million,million,NNS
1057,135,pledged,pledg,pledged,VBD
1058,135,victoriabendigo,victoriabendigo,victoriabendigo,NNS
1059,135,advertiser,advertis,advertiser,NN
1060,136,winter,winter,winter,NN
1061,136,webinar,webinar,webinar,NN
1062,136,series,seri,series,NN
1063,136,covid-,covid-,covid-,NN
1064,136,outbreak,outbreak,outbreak,JJ
1065,136,recovery,recoveri,recovery,NN
1066,136,resilienceaustralian,resilienceaustralian,resilienceaustralian,NN
1067,137,sector,sector,sector,NN
1068,137,desperate,desper,desperate,JJ
1069,137,nurses,nurs,nurse,NNS
1070,137,fill,fill,fill,VBP
1071,137,shiftsstuff,shiftsstuff,shiftsstuff,VB
1072,138,covid,covid,covid,JJ
1073,138,deaths,death,death,NNS
1074,138,nasal,nasal,nasal,JJ
1075,138,vaccines,vaccin,vaccine,NNS
1076,138,polio,polio,polio,VBP
1077,138,outbreakhealth,outbreakhealth,outbreakhealth,NN
1078,138,dr,dr,dr,NN
1079,138,norman,norman,norman,JJ
1080,138,swanabc,swanabc,swanabc,VBZ
1081,138,news,news,news,NN
1082,139,penalties,penalti,penalty,NNS
1083,139,providers,provid,provider,NNS
1084,139,breach,breach,breach,VBP
1085,139,nurse,nurs,nurse,JJ
1086,139,mandatesydney,mandatesydney,mandatesydney,NN
1087,139,morning,morn,morning,NN
1088,139,herald,herald,herald,NN
1089,140,updated,updat,updated,JJ
1090,140,dementia,dementia,dementia,NN
1091,140,australia,australia,australia,JJ
1092,140,report,report,report,NN
1093,140,releasedaustralian,releasedaustralian,releasedaustralian,NN
1094,141,support,support,support,NN
1095,141,rugby,rugbi,rugby,NN
1096,141,league,leagu,league,NN
1097,141,papua,papua,papua,VBP
1098,141,new,new,new,JJ
1099,141,guineaaustralian,guineaaustralian,guineaaustralian,JJ
1100,142,social,social,social,JJ
1101,142,interactions,interact,interaction,NNS
1102,142,key,key,key,JJ
1103,142,better,better,better,JJR
1104,142,quality,qualiti,quality,NN
1105,142,life,life,life,NN
1106,142,residentswestern,residentswestern,residentswestern,JJ
1107,142,sydney,sydney,sydney,NN
1108,142,university,univers,university,NN
1109,143,reportable,report,reportable,JJ
1110,143,gifts,gift,gift,NNS
1111,143,received,receiv,received,VBD
1112,143,september,septemb,september,JJ
1113,143,australian,australian,australian,JJ
1114,144,new,new,new,JJ
1115,144,weekly,weekli,weekly,JJ
1116,144,covid-,covid-,covid-,NN
1117,144,trends,trend,trend,NNS
1118,144,reportingaustralian,reportingaustralian,reportingaustralian,JJ
1119,145,cheaper,cheaper,cheaper,JJR
1120,145,medications,medic,medication,NNS
1121,145,soon,soon,soon,RB
1122,145,available,avail,available,JJ
1123,145,older,older,older,JJR
1124,145,australianstalking,australianstalk,australianstalking,VBG
1125,146,webinar,webinar,webinar,NN
1126,146,upcoming,upcom,upcoming,JJ
1127,146,changes,chang,change,NNS
1128,146,specialisation,specialis,specialisation,VBP
1129,146,verification,verif,verification,NN
1130,146,october,octob,october,NN
1131,146,australian,australian,australian,JJ
1132,147,new,new,new,JJ
1133,147,packages,packag,package,NNS
1134,147,program,program,program,NN
1135,147,help,help,help,NN
1136,147,older,older,older,VB
1137,147,aussies,aussi,aussie,NNS
1138,147,living,live,living,VBG
1139,147,home,home,home,NN
1141,147,heres,here,here,NNS
1142,147,family,famili,family,NN
1143,147,cash,cash,cash,NN
1144,147,innews,innew,innews,NNS
1145,148,lyndoch,lyndoch,lyndoch,NN
1146,148,living,live,living,VBG
1147,148,adds,add,add,VBZ
1148,148,new,new,new,JJ
1149,148,execs,exec,exec,JJ
1150,148,quality,qualiti,quality,NN
1151,148,improvement,improv,improvement,NN
1152,148,strategiesaustralian,strategiesaustralian,strategiesaustralian,JJ
1153,148,ageing,age,ageing,NN
1154,148,agenda,agenda,agenda,NN
1155,149,newsgpin,newsgpin,newsgpin,JJ
1156,149,practice,practic,practice,NN
1157,149,feedback,feedback,feedback,RB
1158,149,requested,request,requested,VBD
1159,149,long,long,long,JJ
1160,149,covid,covid,covid,NN
1161,149,inquiryracgp,inquiryracgp,inquiryracgp,NN
1162,150,reaffirms,reaffirm,reaffirms,NNS
1163,150,funding,fund,funding,VBG
1164,150,commitment,commit,commitment,NN
1165,150,wage,wage,wage,NN
1166,150,increasehellocare,increasehellocar,increasehellocare,NN
1167,151,australians,australian,australian,NNS
1168,151,access,access,access,NN
1169,151,affordable,afford,affordable,JJ
1170,151,lifechanging,lifechang,lifechanging,VBG
1171,151,medicines,medicin,medicine,NNS
1172,151,pbsaustralian,pbsaustralian,pbsaustralian,JJ
1173,152,atagi,atagi,atagi,JJ
1174,152,recommend,recommend,recommend,VB
1175,152,covid-,covid-,covid-,JJ
1176,152,vaccination,vaccin,vaccination,NN
1177,152,children,children,child,NNS
1178,152,months,month,month,NNS
1179,152,yearsaustralian,yearsaustralian,yearsaustralian,JJ
1180,153,english,english,english,JJ
1181,153,language,languag,language,NN
1182,153,appraisals,apprais,appraisal,NNS
1183,153,solve,solv,solve,VBP
1184,153,workforce,workforc,workforce,NN
1185,153,woesaustralian,woesaustralian,woesaustralian,JJ
1186,153,ageing,age,ageing,NN
1187,153,agenda,agenda,agenda,NN
1188,154,second,second,second,JJ
1189,154,bill,bill,bill,NN
1190,154,passes,pass,pass,VBZ
1191,154,lower,lower,lower,JJR
1192,154,houseaustralian,houseaustralian,houseaustralian,JJ
1193,154,ageing,age,ageing,NN
1194,154,agenda,agenda,agenda,NN
1195,155,mental,mental,mental,JJ
1196,155,nursing,nurs,nursing,NN
1197,155,allied,alli,allied,VBD
1198,155,scholarships,scholarship,scholarship,NNS
1199,155,openaustralian,openaustralian,openaustralian,JJ
1200,156,joint,joint,joint,JJ
1201,156,statement,statement,statement,NN
1202,156,shows,show,show,NNS
1203,156,sector,sector,sector,NN
1204,156,unions,union,union,NNS
1205,156,agree,agre,agree,VBP
1206,156,needs,need,need,VBZ
1207,156,helpthe,helpth,helpthe,JJ
1208,156,weekly,weekli,weekly,JJ
1209,156,source,sourc,source,NN
1210,157,new,new,new,JJ
1211,157,south,south,south,JJ
1212,157,wales,wale,wale,NNS
1213,157,nsw,nsw,nsw,VBP
1214,157,commonwealth,commonwealth,commonwealth,NN
1215,157,joint,joint,joint,NN
1216,157,protocolaustralian,protocolaustralian,protocolaustralian,NN
1217,158,horrible,horribl,horrible,JJ
1218,158,food,food,food,NN
1219,158,residents,resid,resident,NNS
1220,158,still,still,still,RB
1221,158,starvingnt,starvingnt,starvingnt,VBP
1222,158,news,news,news,NN
1223,159,west,west,west,JJS
1224,159,australian,australian,australian,JJ
1225,159,residential,residenti,residential,JJ
1226,159,visitor,visitor,visitor,NN
1227,159,number,number,number,NN
1228,159,limit,limit,limit,NN
1229,159,scrapped,scrap,scrapped,VBD
1230,159,restrictions,restrict,restriction,NNS
1231,159,remainabc,remainabc,remainabc,VBP
1232,159,news,news,news,NN
1233,160,inside,insid,inside,IN
1234,160,gold,gold,gold,NN
1235,160,coasts,coast,coast,NNS
1236,160,violent,violent,violent,VBP
1237,160,jobsgold,jobsgold,jobsgold,JJ
1238,160,coast,coast,coast,NN
1239,160,bulletin,bulletin,bulletin,NN
1240,161,australian,australian,australian,JJ
1241,161,centre,centr,centre,NN
1242,161,disease,diseas,disease,NN
1243,161,controlaustralian,controlaustralian,controlaustralian,NN
1244,162,men,men,men,NNS
1245,162,hospitalised,hospitalis,hospitalised,VBD
1246,162,highest,highest,highest,JJS
1247,162,rates,rate,rate,NNS
1248,162,due,due,due,JJ
1249,162,dementia,dementia,dementia,CD
1250,162,fixedtalking,fixedtalk,fixedtalking,NN
1251,163,media,media,medium,NNS
1252,163,statementspublic,statementspubl,statementspublic,JJ
